
c:/Users/MarjukkaNiinioja/Documents/GitHub/apiopsbook/chapter10/crapi.api.yaml
  117:17      warning  owasp:api3:2019-define-error-responses-500       Operation is missing responses[500].content.                                                                        paths./identity/api/auth/forget-password.post.responses
  117:17      warning  owasp:api3:2019-define-error-validation          Missing error response of either 400, 422 or 4XX.                                                                   paths./identity/api/auth/forget-password.post.responses
  117:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].                                                      paths./identity/api/auth/forget-password.post.responses
  117:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].content.                                              paths./identity/api/auth/forget-password.post.responses
  118:15        error  owasp:api4:2019-rate-limit                       All 2XX and 4XX responses should define rate limiting headers.                                                      paths./identity/api/auth/forget-password.post.responses[200]
  124:15        error  owasp:api4:2019-rate-limit                       All 2XX and 4XX responses should define rate limiting headers.                                                      paths./identity/api/auth/forget-password.post.responses[404]
  138:16        error  owasp:api2:2019-protection-global-unsafe         This operation is not protected by any security scheme.                                                             paths./identity/api/auth/v3/check-otp.post.security
  138:16  information  owasp:api2:2019-protection-global-unsafe-strict  This operation is not protected by any security scheme.                                                             paths./identity/api/auth/v3/check-otp.post.security
  144:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].                                                                                paths./identity/api/auth/v3/check-otp.post.responses
  144:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].content.                                                                        paths./identity/api/auth/v3/check-otp.post.responses
  144:17      warning  owasp:api3:2019-define-error-validation          Missing error response of either 400, 422 or 4XX.                                                                   paths./identity/api/auth/v3/check-otp.post.responses
  144:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].                                                      paths./identity/api/auth/v3/check-otp.post.responses
  144:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].content.                                              paths./identity/api/auth/v3/check-otp.post.responses
  145:15        error  owasp:api4:2019-rate-limit                       All 2XX and 4XX responses should define rate limiting headers.                                                      paths./identity/api/auth/v3/check-otp.post.responses[200]
  171:16        error  owasp:api2:2019-protection-global-unsafe         This operation is not protected by any security scheme.                                                             paths./identity/api/auth/v2/check-otp.post.security
  171:16  information  owasp:api2:2019-protection-global-unsafe-strict  This operation is not protected by any security scheme.                                                             paths./identity/api/auth/v2/check-otp.post.security
  178:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].                                                                                paths./identity/api/auth/v2/check-otp.post.responses
  178:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].content.                                                                        paths./identity/api/auth/v2/check-otp.post.responses
  178:17      warning  owasp:api3:2019-define-error-validation          Missing error response of either 400, 422 or 4XX.                                                                   paths./identity/api/auth/v2/check-otp.post.responses
  178:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].                                                      paths./identity/api/auth/v2/check-otp.post.responses
  178:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].content.                                              paths./identity/api/auth/v2/check-otp.post.responses
  179:15        error  owasp:api4:2019-rate-limit                       All 2XX and 4XX responses should define rate limiting headers.                                                      paths./identity/api/auth/v2/check-otp.post.responses[200]
  197:16        error  owasp:api2:2019-protection-global-unsafe         This operation is not protected by any security scheme.                                                             paths./identity/api/auth/v4.0/user/login-with-token.post.security
  197:16  information  owasp:api2:2019-protection-global-unsafe-strict  This operation is not protected by any security scheme.                                                             paths./identity/api/auth/v4.0/user/login-with-token.post.security
  204:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].                                                                                paths./identity/api/auth/v4.0/user/login-with-token.post.responses
  204:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].content.                                                                        paths./identity/api/auth/v4.0/user/login-with-token.post.responses
  204:17      warning  owasp:api3:2019-define-error-responses-500       Operation is missing responses[500].                                                                                paths./identity/api/auth/v4.0/user/login-with-token.post.responses
  204:17      warning  owasp:api3:2019-define-error-responses-500       Operation is missing responses[500].content.                                                                        paths./identity/api/auth/v4.0/user/login-with-token.post.responses
  204:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].                                                      paths./identity/api/auth/v4.0/user/login-with-token.post.responses
  204:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].content.                                              paths./identity/api/auth/v4.0/user/login-with-token.post.responses
  205:15        error  owasp:api4:2019-rate-limit                       All 2XX and 4XX responses should define rate limiting headers.                                                      paths./identity/api/auth/v4.0/user/login-with-token.post.responses[400]
  211:15        error  owasp:api4:2019-rate-limit                       All 2XX and 4XX responses should define rate limiting headers.                                                      paths./identity/api/auth/v4.0/user/login-with-token.post.responses[403]
  223:16        error  owasp:api2:2019-protection-global-unsafe         This operation is not protected by any security scheme.                                                             paths./identity/api/auth/v2.7/user/login-with-token.post.security
  223:16  information  owasp:api2:2019-protection-global-unsafe-strict  This operation is not protected by any security scheme.                                                             paths./identity/api/auth/v2.7/user/login-with-token.post.security
  230:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].                                                                                paths./identity/api/auth/v2.7/user/login-with-token.post.responses
  230:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].content.                                                                        paths./identity/api/auth/v2.7/user/login-with-token.post.responses
  230:17      warning  owasp:api3:2019-define-error-responses-500       Operation is missing responses[500].                                                                                paths./identity/api/auth/v2.7/user/login-with-token.post.responses
  230:17      warning  owasp:api3:2019-define-error-responses-500       Operation is missing responses[500].content.                                                                        paths./identity/api/auth/v2.7/user/login-with-token.post.responses
  230:17      warning  owasp:api3:2019-define-error-validation          Missing error response of either 400, 422 or 4XX.                                                                   paths./identity/api/auth/v2.7/user/login-with-token.post.responses
  230:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].                                                      paths./identity/api/auth/v2.7/user/login-with-token.post.responses
  230:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].content.                                              paths./identity/api/auth/v2.7/user/login-with-token.post.responses
  231:15        error  owasp:api4:2019-rate-limit                       All 2XX and 4XX responses should define rate limiting headers.                                                      paths./identity/api/auth/v2.7/user/login-with-token.post.responses[200]
  249:20      warning  owasp:api3:2023-no-default-additionalProperties  Objects should not allow additionalProperties. Disable them with `additionalProperties: false` or constrain them.   paths./identity/api/v2/user/reset-password.post.requestBody.content.application/json.schema
  252:23        error  owasp:api4:2019-string-limit                     Schema of type string must specify maxLength, enum, or const.                                                       paths./identity/api/v2/user/reset-password.post.requestBody.content.application/json.schema.properties.email
  252:23        error  owasp:api4:2019-string-restricted                Schema of type string must specify a format, pattern, enum, or const.                                               paths./identity/api/v2/user/reset-password.post.requestBody.content.application/json.schema.properties.email
  254:26        error  owasp:api4:2019-string-limit                     Schema of type string must specify maxLength, enum, or const.                                                       paths./identity/api/v2/user/reset-password.post.requestBody.content.application/json.schema.properties.password
  254:26        error  owasp:api4:2019-string-restricted                Schema of type string must specify a format, pattern, enum, or const.                                               paths./identity/api/v2/user/reset-password.post.requestBody.content.application/json.schema.properties.password
  256:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].                                                                                paths./identity/api/v2/user/reset-password.post.responses
  256:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].content.                                                                        paths./identity/api/v2/user/reset-password.post.responses
  256:17      warning  owasp:api3:2019-define-error-validation          Missing error response of either 400, 422 or 4XX.                                                                   paths./identity/api/v2/user/reset-password.post.responses
  256:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].                                                      paths./identity/api/v2/user/reset-password.post.responses
  256:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].content.                                              paths./identity/api/v2/user/reset-password.post.responses
  257:15        error  owasp:api4:2019-rate-limit                       All 2XX and 4XX responses should define rate limiting headers.                                                      paths./identity/api/v2/user/reset-password.post.responses[200]
  266:22        error  owasp:api4:2019-string-limit                     Schema of type string must specify maxLength, enum, or const.                                                       paths./identity/api/v2/user/reset-password.post.responses[500].content.text/plain.schema
  266:22        error  owasp:api4:2019-string-restricted                Schema of type string must specify a format, pattern, enum, or const.                                               paths./identity/api/v2/user/reset-password.post.responses[500].content.text/plain.schema
  282:20      warning  owasp:api3:2023-no-default-additionalProperties  Objects should not allow additionalProperties. Disable them with `additionalProperties: false` or constrain them.   paths./identity/api/v2/user/change-email.post.requestBody.content.application/json.schema
  288:27        error  owasp:api4:2019-string-limit                     Schema of type string must specify maxLength, enum, or const.                                                       paths./identity/api/v2/user/change-email.post.requestBody.content.application/json.schema.properties.new_email
  288:27        error  owasp:api4:2019-string-restricted                Schema of type string must specify a format, pattern, enum, or const.                                               paths./identity/api/v2/user/change-email.post.requestBody.content.application/json.schema.properties.new_email
  291:27        error  owasp:api4:2019-string-limit                     Schema of type string must specify maxLength, enum, or const.                                                       paths./identity/api/v2/user/change-email.post.requestBody.content.application/json.schema.properties.old_email
  291:27        error  owasp:api4:2019-string-restricted                Schema of type string must specify a format, pattern, enum, or const.                                               paths./identity/api/v2/user/change-email.post.requestBody.content.application/json.schema.properties.old_email
  294:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].                                                                                paths./identity/api/v2/user/change-email.post.responses
  294:17      warning  owasp:api3:2019-define-error-responses-401       Operation is missing responses[401].content.                                                                        paths./identity/api/v2/user/change-email.post.responses
  294:17      warning  owasp:api3:2019-define-error-responses-500       Operation is missing responses[500].                                                                                paths./identity/api/v2/user/change-email.post.responses
  294:17      warning  owasp:api3:2019-define-error-responses-500       Operation is missing responses[500].content.                                                                        paths./identity/api/v2/user/change-email.post.responses
  294:17      warning  owasp:api3:2019-define-error-validation          Missing error response of either 400, 422 or 4XX.                                                                   paths./identity/api/v2/user/change-email.post.responses
  294:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].                                                      paths./identity/api/v2/user/change-email.post.responses
  294:17      warning  owasp:api4:2019-rate-limit-responses-429         Operation is missing rate limiting response in responses[429].content.                                              paths./identity/api/v2/user/change-email.post.responses
  295:15        error  owasp:api4:2019-rate-limit                       All 2XX and 4XX responses should define rate limiting headers.                                                      paths./identity/api/v2/user/change-email.post.responses[200]
  314:20      warning  owasp:api3:2023-no-default-additionalProperties  Objects should not allow additionalProperties. Disable them with `additionalProperties: false` or constrain them.   paths./identity/api/v2/user/verify-email-token.post.requestBody.content.application/json.schema
  321:27        error  owasp:api4:2019-string-limit                     Schema of type string must specify maxLength, enum, or const.                                                       paths./identity/api/v2/user/verify-email-token.post.requestBody.content.application/json.schema.properties.old_email
  321:27        error  owasp:api4:2019-string-restricted                Schema of type string must specify a format, pattern, enum, or const.                                               paths./identity/api/v2/user/verify-email-token.post.requestBody.content.application/json.schema.properties.old_email
  324:27        error  owasp:api4:2019-string-limit                     Schema of type string must specify maxLength, enum, or const.                                                       paths./identity/api/v2/user/verify-email-token.post.requestBody.content.application/json.schema.properties.new_email
